CREN	CSCH	k0	k4	sites
Cre13.g590900	g13161	-0.0	0.21801719513680223	261.0
Cre13.g591000	g13160	0.2176414357819283	0.497946475920604	1792.0
Cre13.g591100	g13158	0.2082238024487096	0.7780889450973103	6165.0
Cre13.g591250	g13166	0.0262608883838265	0.42077191179942736	1163.0
Cre13.g591300	g13165	0.2746916188687582	0.7864279342365423	13446.0
Cre13.g591350	g13168	0.1542701263405339	0.6482900068859091	1478.0
Cre13.g591400	g13169	0.0707837521358409	0.4248766424737921	2927.0
Cre13.g591450	g13171	0.0997211209656285	0.5737036762911759	1909.0
Cre13.g591501	g13172	0.2588999710963934	0.5996456880888879	1534.0
Cre13.g591600	g13174	0.1685624307145686	0.5460912021238318	2945.0
Cre13.g591650	g13175	0.143918255857579	0.614782427901281	646.0
Cre13.g591700	g13176	0.0465265431895894	0.446121710645649	1660.0
Cre13.g591750	g13177	0.1413947502606281	0.7882381797591413	599.0
Cre13.g591800	g13178	0.0410368367237093	0.3994242078017973	2849.0
Cre13.g591851	g13179	0.0428688103799614	0.5198603854199589	668.0
Cre13.g591900	g13180	0.0529915366954236	0.7221080606317859	656.0
Cre13.g591951	g13181	0.1042264547668221	0.5294146547530313	743.0
Cre13.g592000	g13182	0.1448222837922133	0.618131582224762	4075.0
Cre13.g592050	g13183	0.0326027561591375	0.3254391828944191	1516.0
Cre13.g592100	g13185	0.219383338774052	0.7351857664403076	3337.0
Cre13.g592150	g13186	0.0308221957954874	0.3568362048942182	2645.0
Cre13.g592200	g13187	0.0203177848747065	0.21009557239046317	6770.0
Cre13.g592250	g13188	0.1181976075083947	0.619578760676673	1191.0
Cre13.g592300	g13189	0.0744632332038998	0.4917069459306602	1237.0
Cre13.g592350	g13190	0.0847960953267638	0.6755899090036424	710.0
Cre13.g592400	g13191	0.1784599649721853	0.8552137388015082	2558.0
Cre13.g592450	g13192	0.0218197207062485	0.43679686220043185	859.0
Cre13.g592500	g13193	0.049152319215855	0.45253288584842677	1720.0
Cre13.g592550	g13194	0.2650394692974562	0.7180567341027209	1973.0
Cre13.g592551	g13195	0.2254367224050883	0.8239592165010822	2131.0
Cre13.g602300	g13790	0.1389744198659092	0.7204790417463476	1573.0
Cre13.g602350	g13789	0.081811795819164	0.551780096234056	1003.0
Cre13.g602400	g13788	0.0560856286384291	0.44971584191184133	2963.0
Cre13.g602450	g13787	0.1046470584548071	0.4868153930744361	674.0
Cre13.g602500	g13786	0.1263073749329473	0.6676263948556418	1041.0
Cre13.g602550	g13785	0.3781574032306447	0.7838333689152188	3750.0
Cre13.g602600	g13783	0.1103498303764588	0.7497228413394441	781.0
Cre13.g602650	g13782	0.0605403330450255	0.26260353311367607	812.0
Cre13.g602700	g13781	0.125892852226791	0.7046836022374298	4170.0
Cre13.g602750	g13780	0.0911322706603834	0.480712224481182	2231.0
Cre13.g602850	g13779	0.0582009345176637	0.47870292775058343	610.0
Cre13.g602901	g13778	0.1454453271856969	0.5538712504038035	1948.0
Cre13.g602950	g13777	0.1908573646886655	0.62837404310979	5161.0
Cre13.g603000	g13776	0.0125107154430081	0.11705116946739763	1229.0
Cre13.g603050	g13775	0.1778783232612583	0.6757515295192985	2611.0
Cre13.g603100	g13774	0.0473706905244672	0.41798730581602606	1228.0
Cre13.g603176	g13772	0.1464127784395104	0.6249164004518715	2498.0
Cre13.g603225	g13759	0.0462897133460429	0.26936521597735325	1628.0
Cre13.g603250	g13769	0.1083924892404121	0.42200339214331417	4396.0
Cre13.g603350	g13767	0.2962628732013577	0.7527031335299419	6478.0
Cre13.g603400	g13766	0.1984257257375257	0.5834805963997747	7823.0
Cre13.g603450	g13763	0.2899500852382079	0.5825979073851528	2069.0
Cre13.g603500	g13762	0.2063911808893526	0.9744622380976953	503.0
Cre13.g603550	g13761	0.1791531216016261	0.6834397033831483	763.0
Cre13.g603600	g13760	0.3266709612270153	1.0370937979265165	3481.0
Cre13.g603700	g13758	0.0053381008266479	0.1468084328445715	1107.0
Cre13.g603750	g13757	0.1472282757848863	0.5146700532865285	5113.0
Cre13.g603850	g13756	0.0643363384870898	0.4130356352153455	1007.0
Cre13.g603900	g13755	0.0462871798939188	0.2696099961497558	1851.0
Cre13.g603950	g13754	0.0586291711855629	0.4701120066058906	1105.0
Cre13.g604000	g13751	0.5067110263487284	1.0352431456000402	3002.0
Cre13.g604050	g13750	0.1534484642388839	0.509573643637772	10303.0
Cre13.g604150	g15137	0.1129140450200838	0.4349805938739939	2802.0
Cre13.g604200	g15136	0.0978167890356768	0.4693676212073594	1992.0
Cre13.g604300	g15133	0.1078779155242389	0.7329385737478816	623.0
Cre13.g604501	g15130	0.3864845100300389	1.2484478566320591	8383.0
Cre13.g604550	g15129	0.1203932242452993	0.584742317601921	2979.0
Cre13.g604600	g15128	0.193418697310615	0.7573720740225733	4933.0
Cre13.g604650	g15127	0.0200011853116209	0.1584818202504052	1142.0
Cre13.g604700	g15126	0.22738342671786	0.46712301160686404	1286.0
Cre13.g604750	g15125	0.1191086619732008	0.5269559917981308	1027.0
Cre13.g604800	g15124	0.198184992359182	0.501367787960314	1958.0
Cre13.g604905	g15121	0.5191232846235279	1.104792527339113	1578.0
Cre13.g605000	g15120	0.1292622415416773	0.5910445721992286	1426.0
Cre13.g605050	g15118	0.1563196565907611	0.6409131290191643	1038.0
Cre13.g605100	g15115	0.1271853173030463	0.407892923949849	3725.0
Cre13.g605150	g15114	0.0643251163180688	0.3556064804282878	663.0
Cre13.g605200	g15113	0.1347009343951498	0.4423840033392417	2105.0
Cre13.g605250	g15112	0.3418456004443451	0.9561496849170277	3879.0
Cre13.g605500	g15110	0.2154778395633699	0.6134034341779228	1364.0
Cre13.g605650	g15109	0.0600953566301424	0.35503223529328115	1492.0
Cre13.g605700	g15108	0.0386114668763575	0.5429391294200242	285.0
Cre13.g605800	g15106	0.0614643876522569	0.6380222507597365	4568.0
Cre13.g605850	g15105	0.2745338860301623	0.7040926506089021	9604.0
Cre13.g605900	g15098	0.3727816873898792	0.8129642551930687	8706.0
Cre13.g606000	g15103	0.0869639015187511	0.366145367479345	2114.0
Cre13.g606050	g15102	0.0351841720089239	0.24877964730271546	1464.0
Cre13.g606101	g15101	0.3018363859265541	0.7491961732613164	2067.0
Cre13.g606150	g15100	0.0592074017550896	0.30409883108112323	1220.0
Cre13.g606200	g15099	0.1894304057184097	0.5228073440248762	2489.0
Cre13.g606250	g15096	0.2509724722639536	0.7438526601254389	2908.0
Cre13.g606350	g15094	0.2469441972335602	0.7934410877170717	15096.0
Cre13.g606550	g15090	0.1287861065972352	0.5853598820196757	1220.0
Cre13.g606600	g15089	0.1843711850004094	0.6760457529367172	3760.0
Cre13.g606700	g15088	0.3010960973158625	0.724815091628372	2115.0
Cre13.g606750	g15087	0.1910820129956044	0.5826681159754699	14601.0
Cre13.g606800	g15086	0.0339040775760351	0.30409883108112323	576.0
Cre13.g606850	g15085	0.0445776022218653	0.289560930965337	2377.0
Cre13.g607000	g15083	0.1103739748570326	0.42919896674962177	1665.0
Cre13.g607050	g15082	0.0754167015730402	0.39898083619422553	1023.0
Cre13.g607100	g15081	0.2724544359950864	0.5792610388645028	8173.0
Cre13.g607150	g15080	0.3722373304986334	0.8353518406215639	3650.0
Cre13.g607300	g15076	0.0046012414256369	0.34509264048452143	669.0
Cre13.g607350	g12019	0.0698178172995089	0.5149743746540637	1150.0
Cre13.g607450	g12018	0.0814447712141602	0.4500064157018462	1888.0
Cre13.g607500	g12017	0.0772771035467452	0.35287318378426424	2062.0
Cre13.g607600	g12015	0.2462935384254557	0.6578422480874448	1550.0
Cre13.g607650	g12014	0.0545695157118212	0.4231933763808662	13620.0
Cre13.g607700	g12013	0.2164285174774987	0.7289528579355352	1534.0
Cre13.g607750	g12012	0.0119341563314731	0.33590083021013206	1699.0
Cre13.g607800	g12010	0.2008250720631296	0.624258233040109	2881.0
Cre13.g607850	g12008	0.076856450815973	0.6136218860836394	2163.0
Cre13.g607900	g12007	0.0630823654123467	0.8731571783654424	1326.0
Cre13.g607950	g12006	0.0452967827173049	0.6227612265550728	268.0
Cre13.g608000	g12005	0.0463467894513492	0.588032800523808	961.0
Cre13.g801504	g10429	0.0696232395321703	0.5198603854199589	565.0
Cre13.g801506	g10440	0.3364688246863299	0.8420323801853775	2814.0
Cre13.g801507	g10453	0.1202569875563845	0.7083462066306384	314.0
Cre13.g801510	g10472	0.1411707987591677	0.5307229847838938	1334.0
Cre13.g801521	g8570	0.1558026479439031	0.6393594143469009	420.0
Cre13.g801527	g8498	0.0559126174138633	0.5231141866189075	732.0
Cre13.g801529	g8454	0.1265950534446769	0.30409883108112323	866.0
Cre13.g801533	g1647	0.2015616086867691	0.5065385431650788	1645.0
Cre13.g801543	g1574	0.0453178790713875	0.41624763155934597	2574.0
Cre13.g801548	g13031	0.1505891591871525	0.587230604212304	987.0
Cre13.g801550	g13038	0.157326789221299	0.4846771758792656	2170.0
Cre13.g801554	g13079	0.0868289116667309	0.3823515616674025	1050.0
Cre13.g801572	g13184	0.2982128968573972	0.8239592165010822	1283.0
Cre13.g801577	g13771	0.2650696366833556	0.7816402998329752	1651.0
Cre13.g801579	g15132	0.2148315051807035	0.7728030289811822	1532.0
Cre02.g141506	g13700	0.0309018697333644	0.35219222720827736	3296.0
Cre02.g141606	g13701	0.0286752057420586	0.2568548339207628	12274.0
Cre02.g141646	g13702	0.1991311612180941	0.7676828270438966	1058.0
Cre02.g141706	g13704	0.0588075406872382	0.31212029791868434	1344.0
Cre02.g141806	g15771	0.3438260088814335	0.8285046849598505	1598.0
Cre02.g141826	g13719	0.379716887067677	0.8758415985162789	4860.0
Cre02.g141846	g15764	0.0137408423606971	0.30016181416651544	1018.0
Cre02.g141886	g13720	0.5486352987414251	1.3197017681951428	6072.0
Cre02.g141946	g8357	0.282970673356101	0.7678986466202214	4720.0
Cre02.g141966	g6536	0.2367023135703997	0.7832866009554369	4279.0
Cre02.g142066	g15745	0.0715748914497066	0.5460706579778847	1681.0
Cre02.g142086	g15746	0.0275260251378209	0.6494924950495172	954.0
Cre02.g142126	g15747	0.018279655797601	0.6635140443441181	687.0
Cre02.g142146	g15748	0.0179732103290464	0.4811568061552069	1104.0
Cre02.g142166	g2378	0.066804697330464	0.6007511542038282	9403.0
Cre02.g142186	g15734	0.0712109449390245	0.7300868592855778	1104.0
Cre02.g142206	g15729	0.0296377900154984	0.41870983679451024	895.0
Cre02.g142226	g15727	0.1476071734567266	0.6427638536683692	3623.0
Cre02.g142266	g15726	0.0492474260028774	0.4429118231985219	1561.0
Cre02.g143547	g4849	0.979484908041114	1.440899692069989	1765.0
Cre02.g143567	g12708	0.0849965139802524	0.3268771544883473	523.0
Cre02.g143587	g12710	0.2931205911558574	0.6630888592000372	3480.0
Cre02.g143667	g12713	0.1890636332577491	0.6832251379660539	1186.0
Cre03.g198550	g4883	0.7470417752572631	1.8748909584179052	1543.0
Cre08.g358546	g1136	0.2881853362599893	0.8965965859935207	677.0
Cre08.g373374	g17175	0.4313761507071806	1.2998330566099106	881.0
Cre15.g634650	g3784	0.3845866315971567	0.9203129655582574	5098.0
Cre15.g634701	g3778	0.2373835822809948	0.8119349108527955	8051.0
Cre15.g634750	g3777	0.2405965109275005	0.4408399986765892	731.0
Cre15.g634855	g3774	0.2601454600677584	0.6577652460339891	1203.0
Cre15.g634950	g3775	0.2412240096687005	0.7587006837588599	8056.0
Cre15.g635067	g3772	0.1789471179035009	0.48553407157827355	4173.0
Cre15.g635100	g3770	0.1425952204004199	0.7110705103888939	1834.0
Cre15.g635150	g3765	0.3538756699836961	0.8550566357806284	6547.0
Cre15.g635200	g3764	0.0936376521596069	0.4030961857609524	463.0
Cre15.g635350	g3761	0.1486509858866294	0.5997229957217965	2276.0
Cre15.g635400	g3760	0.1623810979205831	0.5239699847434283	1107.0
Cre15.g635600	g3745	0.002485503517528	0.18160503900364863	593.0
Cre15.g635650	g3744	0.1353514204405561	0.43146285561477504	8091.0
Cre15.g635750	g3742	0.1526825887469436	0.6265914877982848	2262.0
Cre15.g635800	g3743	0.0987233302574439	0.4455108322784782	4456.0
Cre15.g635850	g3741	0.0336056214044545	0.17163117932163566	957.0
Cre15.g635900	g3740	0.412095604796011	0.843801643653705	1989.0
Cre15.g635950	g3739	0.1077737378991783	0.5574536758068853	2786.0
Cre15.g636050	g3736	0.0608588607440267	0.47850481641085907	732.0
Cre15.g636176	g3734	0.3615894229403486	0.9246536787419704	2644.0
Cre15.g636250	g3733	0.1269708714564086	0.6030073300288163	2016.0
Cre15.g636300	g3732	0.0384699707906629	0.45344533741387527	854.0
Cre15.g636350	g3731	0.3572672628809042	0.7492368357894512	2079.0
Cre15.g636400	g3730	0.0381276501770194	0.5101828317930279	813.0
Cre15.g636450	g3729	0.2133506886160952	0.7402737731099794	2608.0
Cre15.g636500	g3726	0.0844263885252042	1.0321830189497918	401.0
Cre15.g636600	g3725	0.1890615633065068	0.7149141165730819	5201.0
Cre15.g636650	g3724	0.2568478212967304	0.8571041447852539	3556.0
Cre15.g636750	g3719	0.0609337600621211	0.5027307664425917	595.0
Cre15.g636800	g3718	0.1408263472920649	0.6010205739001334	610.0
Cre15.g636896	g3717	0.1069605803991314	0.6163944650613892	1932.0
Cre15.g636950	g3716	0.20238540361181	0.6378840040350242	1205.0
Cre15.g637000	g3715	0.4245180210285578	0.9717570953994508	2615.0
Cre15.g637050	g3714	0.0695142657421931	0.7381514531177742	368.0
Cre15.g637100	g3713	0.0896156135099229	0.7564135985624465	1640.0
Cre15.g637150	g3712	0.4405237764731063	0.946136819703722	2891.0
Cre15.g637350	g3706	0.2309433676291256	0.6441973056931346	6987.0
Cre15.g637700	g3697	0.3904008284197137	0.9097669798843903	1665.0
Cre15.g637761	g4993	0.0665132785467541	0.3485309562532688	2229.0
Cre15.g637850	g6652	0.458826003321452	0.9482095579176952	2440.0
Cre15.g638101	g3758	0.204119529533454	0.7854892457104194	839.0
Cre15.g638400	g6647	0.0188097632977675	0.4286939842366038	497.0
Cre15.g638500	g6646	0.0211281577250222	0.22654636036625564	931.0
Cre15.g638551	g6645	0.0722608162022388	0.412799349622874	700.0
Cre15.g639056	g4994	0.2573633035540551	0.751702986942842	4119.0
Cre15.g639100	g2341	0.1377859785375958	0.7248051473165182	2631.0
Cre15.g639150	g2337	0.0991288298313623	0.5029712377684468	2402.0
Cre15.g639400	g2333	0.1137508617772141	0.5144451994398437	3170.0
Cre15.g639500	g2331	0.3331006869504889	0.7588673689467892	1827.0
Cre15.g639504	g6653	0.2149314491074423	0.6339966534891576	3749.0
Cre15.g639550	g5009	0.0711255770031291	0.4452323977611238	1306.0
Cre15.g639552	g2327	0.143918255857579	0.6485058691672645	653.0
Cre15.g640000	g5005	0.2035568712959979	0.6198094352735294	3087.0
Cre15.g640100	g3721	0.4830522140804515	0.8746541848504784	1562.0
Cre15.g640101	g5004	0.2633115512047708	0.7265251158209252	4209.0
Cre15.g640250	g5000	0.0553756965082892	0.32104134128495354	1705.0
Cre15.g640600	g4997	0.1850151995616434	1.0103052359749571	947.0
Cre15.g640750	g3759	0.2171796896990455	0.8012760359942475	4010.0
Cre15.g640800	g3751	0.2320800510884361	0.9797853833424215	4695.0
Cre15.g640850	g3752	0.056642044527306	0.3994652126950582	2584.0
Cre15.g640900	g3747	0.1479098894126303	0.5450535937469857	1022.0
Cre15.g641000	g6654	0.075485796727747	0.4963067442983996	1417.0
Cre15.g641200	g6658	0.0298052464871355	0.3814870082575463	928.0
Cre15.g641250	g6655	0.0535942229866087	0.37337882117938453	537.0
Cre15.g641266	g6663	0.0931772691212663	0.5716050390351726	1095.0
Cre15.g641282	g3254	0.2431797511391839	0.8680895915182821	193.0
Cre15.g641400	g6664	0.0858077633833081	0.6112777486267368	615.0
Cre15.g641451	g6670	0.2971948240592907	0.8563562796172808	2497.0
Cre15.g641600	g6672	0.0755164517228125	0.4408399986765892	543.0
Cre15.g641650	g6198	0.3773060620776609	0.8952418780162525	4832.0
Cre15.g641700	g6673	0.2936578271921672	0.9112669803843908	480.0
Cre15.g641750	g6674	0.1249418884562271	0.6200089298883509	608.0
Cre15.g641800	g6677	0.0342916870035713	0.6959900787280097	541.0
Cre15.g641850	g3786	0.2568092525490333	0.7788812734488033	3946.0
Cre15.g641875	g3787	0.0885236816146277	0.8239592165010822	791.0
Cre15.g641950	g3797	0.3272809310409577	0.7961479603226835	7247.0
Cre15.g642000	g3798	0.1771369204553939	0.6619396538420731	659.0
Cre15.g643050	g6639	0.8346060829922263	1.0196827295858832	1932.0
Cre15.g643503	g13716	0.1157236864736107	0.5322947320221424	4567.0
Cre15.g643550	g13715	0.0068104894768098	0.16992051684597584	872.0
Cre15.g643600	g13714	0.0398280686623637	0.31247880652971727	1578.0
Cre15.g643703	g13713	0.0739101981050353	0.709232207915012	1121.0
Cre15.g643750	g13711	0.1571929386821297	0.5387068779234143	2114.0
Cre15.g644051	g13710	0.1379661020842536	0.5621149954543995	1661.0
Cre15.g801671	g9098	0.2569932107108855	0.8428996169919848	2019.0
Cre15.g801681	g3773	0.2049664028416966	0.746714225699206	3052.0
Cre15.g801684	g3757	0.1766745534845752	0.5029138132577233	1977.0
Cre15.g801688	g3711	0.1337968787470136	0.618380586211113	2038.0
Cre15.g801691	g3705	0.1145230518236468	0.521570762444003	2068.0
Cre15.g801695	g6675	0.2091243428810987	0.28235817842618405	618.0
Cre15.g801732	g6657	0.2825645483800211	0.7797104609296155	3191.0
Cre15.g801739	g3808	0.1377437766841673	0.4832606465096033	7165.0
Cre15.g801776	g13707	0.155166490686846	0.47674192870333276	2151.0
Cre15.g801777	g13708	0.0383253924769622	0.26039714998814145	1457.0
Cre15.g801784	g13291	0.1720514651269741	0.408545381581254	1123.0
Cre15.g801814	g15609	0.5955432412614013	1.415302236774285	582.0
Cre15.g801827	g13691	0.8796326075684362	3.938082316334272	2882.0
Cre15.g801852	g1141	0.1755544663848	1.6479184330021643	176.0
Cre17.g733550	g14989	0.1078296650075396	0.3641308618362756	331.0
Cre17.g733650	g2377	0.1705231791888299	0.4639409586454946	1773.0
Cre17.g733652	g2353	0.1936360560413122	0.6578422480874448	508.0
Cre17.g733800	g2354	0.4858535059712789	1.2524731628341053	7675.0
Cre17.g733950	g2351	0.1189238020036912	0.3548269948185788	1209.0
Cre17.g734000	g2376	0.169004206408234	0.750892631745481	1192.0
Cre17.g734050	g2375	0.3258036218889314	0.8971264341257659	5189.0
Cre17.g734100	g2373	0.0285640005179061	0.2154495093998638	1360.0
Cre17.g734150	g2372	0.2029890355732981	0.7366514526177736	1129.0
Cre17.g734200	g2371	0.0149372995580679	0.20671272067495366	1301.0
Cre17.g734250	g2369	0.1522256581847543	0.6331621453873466	4337.0
Cre17.g734300	g2370	0.0587775249746612	0.36742481254565934	2850.0
Cre17.g734350	g2368	0.2702852755154573	0.7932643957191693	3879.0
Cre17.g734400	g2367	0.0097857865443566	0.25113565567065826	2213.0
Cre17.g734450	g2365	0.0171436035570376	0.21576155433883568	360.0
Cre17.g734500	g2364	0.0319197108140969	0.3241000163927443	688.0
Cre17.g734516	g2363	0.0635801856546915	0.38909534506137555	1194.0
Cre17.g734548	g2355	0.0576874667668955	0.4279086438507096	2765.0
Cre17.g734564	g2357	0.2259936366416756	0.6437493413331844	2432.0
Cre17.g734596	g2356	0.1794222667993756	1.7161472666564597	423.0
Cre17.g734612	g2360	0.0315640639252703	0.31152708592747497	4172.0
Cre17.g734628	g2361	0.0537864813829447	0.6872180489056162	435.0
Cre17.g734644	g2362	0.0676753280941172	0.39683911260998694	1547.0
Cre19.g750197	g3803	0.1130312517272141	0.45753827654963897	3089.0
Cre19.g750247	g3806	0.03379611909834	0.36499144712863313	1065.0
Cre19.g750297	g2329	0.349022437266925	0.5406373373319608	1148.0
Cre19.g750397	g3805	0.1544190217650151	0.6251992620217813	1443.0
Cre19.g750547	g3809	0.1283149431599304	0.39194284900918275	1547.0
Cre19.g750597	g3807	0.0286567810298963	0.41721599838206114	1590.0
Cre19.g750647	g13718	0.2601301985704805	0.6846713571547627	1637.0
Cre19.g750847	g3810	0.0679371070179202	0.43583580996978843	1247.0
Cre19.g750897	g3811	0.30772282231847	0.680993946794595	1753.0
Cre19.g751197	g13699	0.05449224491625	0.4396936476700729	4560.0
Cre19.g751247	g13698	0.032176516158157	0.4483777505667153	592.0
Cre21.g752647	g10310	0.4244009843958547	0.8406265690896148	534.0
Cre22.g753547	g703	0.5213679236159772	1.1315709345665252	2040.0
Cre23.g754697	g113	0.5030811621040592	1.235790074253838	334.0
Cre26.g756747	g4869	0.2971090321195214	0.4993111547788732	844.0
Cre26.g756797	g4870	0.0254801574935108	0.25309528424558025	732.0
Cre26.g756847	g4871	0.2632209042061815	0.6293258198872688	1498.0
Cre46.g760947	g4877	0.3811857740539478	0.8286467317599606	2891.0
Cre46.g761047	g1140	0.2476936592863764	0.5481656314070942	1378.0
Cre48.g761197	g13709	0.0196732591116523	0.19253988513586046	773.0
Cre30.g802194	g9822	0.3425312445969342	0.6289016117311632	1595.0
Cre35.g802213	g16267	0.0319734338183103	0.3508561790117249	936.0
Cre02.g073200	g13966	0.0328059024419883	0.5910792144315802	1849.0
Cre02.g073250	g13967	0.0857614299058115	0.7446829007328779	4012.0
Cre02.g073400	g13968	0.0855798128468194	0.47619264021078644	2529.0
Cre02.g073450	g13969	0.3144862008632907	0.7710738782553386	4036.0
Cre02.g073500	g13970	0.0550090010382626	0.670513572198774	1204.0
Cre02.g073550	g13971	0.0208450141993538	0.43405262203665085	1040.0
Cre02.g073650	g13972	0.0205633168675739	0.48779701020546107	1495.0
Cre02.g073700	g13973	0.0182142516295304	0.3358761593603835	1171.0
Cre02.g073750	g13974	0.0286138244732822	0.4181109865550926	2314.0
Cre02.g073850	g13976	0.1025485465163951	0.6787706546965834	500.0
Cre02.g073900	g13977	0.0749164093348747	0.46596196449772576	1685.0
Cre02.g074000	g13979	0.1109529004526283	0.6543660819118216	7149.0
Cre02.g074050	g13980	0.1931587335236566	0.5953537250181491	1295.0
Cre02.g074100	g13981	0.0594370287406053	0.5496656319070947	418.0
Cre02.g074150	g13982	0.0385107084132252	0.21852320595089347	3982.0
Cre02.g074200	g13983	0.2003300060514943	0.6266756404512854	942.0
Cre02.g074250	g13985	0.2696325284836566	0.6172617332634969	4958.0
Cre02.g074300	g13986	0.2001507231417602	0.5996786983798513	9966.0
Cre02.g074350	g13987	0.3423607093849022	0.6918986356193506	4440.0
Cre02.g074370	g13988	0.1878422100839087	0.6616808809304923	5105.0
Cre02.g074400	g13989	0.286812534503905	0.6241095415249509	1198.0
Cre02.g074511	g13991	0.0191826313422373	0.5324657241572448	784.0
Cre02.g074600	g13990	0.1914846256857011	0.7916266237607861	1094.0
Cre02.g074650	g13992	0.0706404112947758	0.4032998075144362	2057.0
Cre02.g074700	g13993	0.1168323240716986	0.8239592165010822	521.0
Cre02.g074758	g13994	0.2890562088968627	0.7869315876732773	4738.0
Cre02.g074800	g13995	0.2067360069234942	0.6580881739184183	7283.0
Cre02.g074850	g13996	0.1125412309397793	0.37598480017371905	870.0
Cre02.g074900	g13997	0.1177155520643623	0.4035876481942653	4315.0
Cre02.g074950	g13999	0.3904613525587908	1.0158272305912432	1866.0
Cre02.g075000	g14000	0.0960613408927184	0.551780096234056	361.0
Cre02.g075050	g14001	0.0745955951479785	0.3622675068405291	1496.0
Cre02.g075100	g14002	0.1954836765886799	0.6107705634848384	806.0
Cre02.g075150	g14004	0.0086406485671306	0.17970094771293968	3480.0
Cre02.g075200	g14005	0.2916481662251228	0.6225384432473303	3289.0
Cre02.g075250	g14006	0.0792662480797789	0.6215195044171269	348.0
Cre02.g075350	g14008	0.0383155183474282	0.3399781257207205	1417.0
Cre02.g075400	g14009	0.0762076323080868	0.39605057265037263	608.0
Cre02.g075550	g14010	0.0272050550901261	0.5825341941794906	418.0
Cre02.g075600	g14011	0.2730062958223636	0.6256972894608854	5914.0
Cre02.g075650	g14012	0.0313590828847405	0.20822380244870964	1220.0
Cre02.g075700	g14013	-0.0	0.009316889998917907	596.0
Cre02.g075750	g14014	0.2571576772750997	0.7130610852027541	4607.0
Cre02.g075850	g14015	0.0257361593982727	0.4351202378752913	1151.0
Cre02.g075900	g14016	0.027060432423362	0.3236368389810801	931.0
Cre02.g075950	g14017	0.161524763678559	0.5236235644139435	5629.0
Cre02.g076000	g14019	0.0879384466345109	0.4342027872188524	1466.0
Cre02.g076050	g14020	0.1658198323132779	0.5006475121422338	1568.0
Cre02.g076100	g14021	0.1137787321384148	0.422992636589664	7314.0
Cre02.g076150	g14022	0.1444511155602779	0.45082350715526864	2203.0
Cre02.g076200	g14023	0.1155479695020143	0.37979615324726834	5011.0
Cre02.g076250	g14024	0.0210033414819804	0.23678094547676282	2279.0
Cre02.g076300	g14025	0.0117495875582995	0.2326161962278796	1150.0
Cre02.g076350	g14026	0.0061224829793707	0.1339582330480642	1478.0
Cre02.g076400	g14027	0.0648551985028701	0.5765473962944642	524.0
Cre02.g076466	g14028	0.0806919506001303	0.650108005958089	277.0
Cre02.g076500	g14032	0.019835866907707	0.25863036471879725	976.0
Cre02.g076550	g14033	0.1812920779404049	0.7415063294871537	1429.0
Cre02.g076600	g14034	0.0438538263415003	0.4769915750399977	749.0
Cre02.g076650	g271	0.098050641002596	0.07699061554506251	412.0
Cre02.g076700	g14035	0.1185951211551733	0.5617039051412706	1832.0
Cre02.g076750	g14036	0.0368767678548523	0.4703278261822154	817.0
Cre02.g076800	g14037	0.0308178111510967	0.31394579966246794	1261.0
Cre02.g076850	g14038	0.1321200808874295	0.5987726952123527	1260.0
Cre02.g076900	g14039	0.0080389314269871	0.2264316568030526	3039.0
Cre02.g076950	g14040	0.0758068342066102	0.38330381049094303	3755.0
Cre02.g076987	g14041	0.0720249995870156	1.1419289845593288	1219.0
Cre02.g077024	g14042	0.3020192733874928	0.9306729789141502	3566.0
Cre02.g077061	g14043	0.072464438894485	0.5425581286498292	1009.0
Cre02.g077100	g14044	0.0290984771557369	0.2424595748524871	1423.0
Cre02.g077150	g14045	0.060243107246645	0.3915317305282492	1083.0
Cre02.g077200	g14046	0.1238602889280333	0.47759568300661037	793.0
Cre02.g077250	g14047	0.2179870752596872	0.6590417131972446	1883.0
Cre02.g077300	g14048	0.0081345699820427	0.17166897316880528	926.0
Cre02.g077350	g14049	0.0310801442480246	0.27151580364087435	1288.0
Cre02.g077401	g14050	0.0514177850112164	0.5858079397999857	1750.0
Cre02.g077451	g14051	0.1482249425423889	0.6570809394171728	1471.0
Cre02.g077500	g14052	0.0038265389129216	0.3749669636468151	408.0
Cre02.g077550	g14053	0.0301193826173825	0.22566922814144053	2459.0
Cre02.g077600	g14054	0.0734883222488077	0.3385010180817731	5755.0
Cre02.g077700	g14055	0.1477886772911543	0.5371076737549563	4996.0
Cre02.g077750	g14056	0.1100249052535446	0.5574536758068853	2196.0
Cre02.g077800	g14057	0.0988534001920379	0.4667365293349387	2408.0
Cre02.g077900	g14059	0.2919305985262241	0.8563562796172808	2465.0
Cre02.g077925	g14060	0.1998496749761312	0.6175377579657115	894.0
Cre02.g077951	g1663	0.1998340432186521	0.5893475800995269	4589.0
Cre02.g078000	g4600	0.0768624147994767	0.45712286345476527	1620.0
Cre02.g078050	g1661	0.2829760345006696	0.8173415265071959	2972.0
Cre02.g078100	g13724	0.0406456106403941	0.39753051174053244	4849.0
Cre02.g078150	g13727	0.1651582996082441	0.6493429228255805	8320.0
Cre02.g078300	g13728	0.034633645290585	0.37764474096328426	495.0
Cre02.g078350	g13730	0.158593448157588	0.5786931012422223	2411.0
Cre02.g078450	g13731	0.249095111686706	0.5691318298690052	2204.0
Cre02.g078507	g13735	0.0550706014161129	0.398871008440556	675.0
